member_id,legacy_member_id,migration_batch_id,migration_date,migration_status,migration_flag,migration_source_system
MBR_43636,LEG_043636,BATCH_1,2024-10-05,Failed,Y,legacy_A
MBR_43637,LEG_043637,BATCH_3,2025-06-01,Reprocessed,N,legacy_A
MBR_43638,LEG_043638,BATCH_5,2025-04-28,Failed,Y,legacy_A
MBR_43639,LEG_043639,BATCH_2,2023-04-18,Failed,Y,legacy_B
MBR_43640,LEG_043640,BATCH_5,2023-03-26,Failed,Y,legacy_A
MBR_43641,LEG_043641,BATCH_1,2023-07-28,Reprocessed,N,legacy_A
MBR_43642,LEG_043642,BATCH_3,2025-04-15,Failed,N,legacy_A
MBR_43643,LEG_043643,BATCH_2,2025-10-12,Reprocessed,N,legacy_A
MBR_43644,LEG_043644,BATCH_2,2023-07-21,Failed,Y,legacy_A
MBR_43645,LEG_043645,BATCH_5,2024-10-06,Completed,N,legacy_B
MBR_43646,LEG_043646,BATCH_1,2023-09-30,Reprocessed,Y,legacy_A
MBR_43647,LEG_043647,BATCH_4,2024-08-24,Reprocessed,N,legacy_A
MBR_43648,LEG_043648,BATCH_4,2025-08-16,Failed,N,legacy_A
MBR_43649,LEG_043649,BATCH_2,2024-12-30,Completed,Y,legacy_A
MBR_43650,LEG_043650,BATCH_4,2023-10-30,Reprocessed,Y,legacy_A
MBR_43651,LEG_043651,BATCH_5,2024-10-24,Reprocessed,N,legacy_B
MBR_43652,LEG_043652,BATCH_4,2025-11-27,Reprocessed,N,legacy_A
MBR_43653,LEG_043653,BATCH_5,2024-08-08,Reprocessed,Y,legacy_B
MBR_43654,LEG_043654,BATCH_4,2023-01-23,Completed,N,legacy_A
MBR_43655,LEG_043655,BATCH_2,2023-12-16,Reprocessed,N,legacy_A
MBR_43656,LEG_043656,BATCH_5,2023-01-14,Completed,Y,legacy_B
MBR_43657,LEG_043657,BATCH_4,2023-05-14,Completed,N,legacy_A
MBR_43658,LEG_043658,BATCH_5,2025-01-07,Failed,Y,legacy_B
MBR_43659,LEG_043659,BATCH_4,2023-06-27,Failed,Y,legacy_A
MBR_43660,LEG_043660,BATCH_3,2023-08-29,Completed,Y,legacy_B
MBR_43661,LEG_043661,BATCH_1,2023-08-25,Reprocessed,N,legacy_A
MBR_43662,LEG_043662,BATCH_4,2025-04-11,Completed,N,legacy_B
MBR_43663,LEG_043663,BATCH_3,2024-04-15,Completed,Y,legacy_A
MBR_43664,LEG_043664,BATCH_3,2023-10-09,Failed,N,legacy_A
MBR_43665,LEG_043665,BATCH_5,2024-07-21,Failed,N,legacy_A
MBR_43666,LEG_043666,BATCH_3,2025-04-18,Reprocessed,N,legacy_B
MBR_43667,LEG_043667,BATCH_1,2025-05-02,Completed,N,legacy_A
MBR_43668,LEG_043668,BATCH_2,2025-10-07,Failed,N,legacy_A
MBR_43669,LEG_043669,BATCH_2,2024-07-28,Failed,N,legacy_A
MBR_43670,LEG_043670,BATCH_2,2023-12-29,Reprocessed,Y,legacy_A
MBR_43671,LEG_043671,BATCH_5,2025-01-24,Completed,N,legacy_B
MBR_43672,LEG_043672,BATCH_2,2024-03-12,Reprocessed,Y,legacy_A
MBR_43673,LEG_043673,BATCH_1,2025-07-27,Reprocessed,Y,legacy_A
MBR_43674,LEG_043674,BATCH_1,2023-02-18,Completed,N,legacy_A
MBR_43675,LEG_043675,BATCH_4,2025-02-11,Completed,Y,legacy_A
MBR_43676,LEG_043676,BATCH_2,2025-08-31,Failed,Y,legacy_B
MBR_43677,LEG_043677,BATCH_3,2023-05-24,Reprocessed,Y,legacy_B
MBR_43678,LEG_043678,BATCH_4,2023-12-20,Completed,Y,legacy_B
MBR_43679,LEG_043679,BATCH_1,2025-06-30,Completed,N,legacy_B
MBR_43680,LEG_043680,BATCH_1,2025-01-23,Reprocessed,Y,legacy_B
MBR_43681,LEG_043681,BATCH_1,2025-03-11,Failed,Y,legacy_A
MBR_43682,LEG_043682,BATCH_4,2025-01-11,Failed,N,legacy_A
MBR_43683,LEG_043683,BATCH_3,2024-12-12,Failed,N,legacy_A
MBR_43684,LEG_043684,BATCH_2,2025-06-05,Completed,N,legacy_A
MBR_43685,LEG_043685,BATCH_2,2025-02-21,Completed,N,legacy_A
MBR_43686,LEG_043686,BATCH_2,2023-09-06,Reprocessed,N,legacy_A
MBR_43687,LEG_043687,BATCH_2,2025-11-17,Completed,N,legacy_B
MBR_43688,LEG_043688,BATCH_5,2023-09-21,Completed,N,legacy_B
MBR_43689,LEG_043689,BATCH_2,2025-11-24,Failed,N,legacy_A
MBR_43690,LEG_043690,BATCH_5,2024-03-09,Reprocessed,N,legacy_A
MBR_43691,LEG_043691,BATCH_3,2024-03-17,Completed,N,legacy_A
MBR_43692,LEG_043692,BATCH_1,2024-09-09,Completed,Y,legacy_B
MBR_43693,LEG_043693,BATCH_5,2025-10-31,Failed,N,legacy_B
MBR_43694,LEG_043694,BATCH_4,2024-07-03,Reprocessed,Y,legacy_A
MBR_43695,LEG_043695,BATCH_5,2025-12-29,Failed,N,legacy_A
MBR_43696,LEG_043696,BATCH_3,2024-11-17,Reprocessed,N,legacy_A
MBR_43697,LEG_043697,BATCH_4,2023-01-23,Reprocessed,Y,legacy_A
MBR_43698,LEG_043698,BATCH_3,2024-12-14,Completed,Y,legacy_A
MBR_43699,LEG_043699,BATCH_4,2023-04-04,Reprocessed,Y,legacy_A
MBR_43700,LEG_043700,BATCH_4,2024-06-15,Failed,N,legacy_A
MBR_43701,LEG_043701,BATCH_4,2025-09-07,Completed,N,legacy_A
MBR_43702,LEG_043702,BATCH_3,2025-08-31,Reprocessed,N,legacy_A
MBR_43703,LEG_043703,BATCH_5,2024-11-09,Failed,Y,legacy_A
MBR_43704,LEG_043704,BATCH_5,2023-07-27,Failed,Y,legacy_A
MBR_43705,LEG_043705,BATCH_4,2024-04-05,Failed,Y,legacy_B
MBR_43706,LEG_043706,BATCH_4,2025-08-02,Failed,Y,legacy_A
MBR_43707,LEG_043707,BATCH_3,2025-05-11,Completed,Y,legacy_A
MBR_43708,LEG_043708,BATCH_3,2025-08-14,Failed,Y,legacy_B
MBR_43709,LEG_043709,BATCH_4,2023-04-21,Completed,Y,legacy_A
MBR_43710,LEG_043710,BATCH_1,2023-01-28,Failed,Y,legacy_B
MBR_43711,LEG_043711,BATCH_5,2024-11-01,Completed,N,legacy_A
MBR_43712,LEG_043712,BATCH_2,2025-09-27,Reprocessed,Y,legacy_A
MBR_43713,LEG_043713,BATCH_5,2024-03-30,Reprocessed,N,legacy_B
MBR_43714,LEG_043714,BATCH_5,2024-12-27,Reprocessed,N,legacy_A
MBR_43715,LEG_043715,BATCH_1,2024-12-18,Reprocessed,N,legacy_A
MBR_43716,LEG_043716,BATCH_1,2023-07-22,Reprocessed,Y,legacy_B
MBR_43717,LEG_043717,BATCH_3,2025-08-23,Failed,N,legacy_B
MBR_43718,LEG_043718,BATCH_2,2024-09-30,Completed,N,legacy_B
MBR_43719,LEG_043719,BATCH_3,2024-05-31,Failed,N,legacy_A
MBR_43720,LEG_043720,BATCH_5,2025-02-03,Completed,Y,legacy_A
MBR_43721,LEG_043721,BATCH_4,2025-05-23,Completed,N,legacy_A
MBR_43722,LEG_043722,BATCH_3,2025-10-27,Completed,Y,legacy_B
MBR_43723,LEG_043723,BATCH_5,2025-09-27,Failed,Y,legacy_A
MBR_43724,LEG_043724,BATCH_4,2023-08-08,Reprocessed,Y,legacy_A
MBR_43725,LEG_043725,BATCH_5,2024-02-13,Completed,Y,legacy_A
MBR_43726,LEG_043726,BATCH_2,2023-04-02,Completed,N,legacy_B
MBR_43727,LEG_043727,BATCH_1,2024-09-09,Completed,Y,legacy_A
MBR_43728,LEG_043728,BATCH_2,2024-02-29,Reprocessed,Y,legacy_A
MBR_43729,LEG_043729,BATCH_2,2024-11-03,Completed,N,legacy_A
MBR_43730,LEG_043730,BATCH_5,2025-09-16,Failed,Y,legacy_A
MBR_43731,LEG_043731,BATCH_1,2025-05-29,Failed,N,legacy_B
MBR_43732,LEG_043732,BATCH_2,2025-02-16,Failed,Y,legacy_A
MBR_43733,LEG_043733,BATCH_1,2024-01-10,Completed,N,legacy_A
MBR_43734,LEG_043734,BATCH_5,2023-12-25,Reprocessed,Y,legacy_B
MBR_43735,LEG_043735,BATCH_2,2025-05-24,Reprocessed,N,legacy_B
MBR_43736,LEG_043736,BATCH_5,2024-04-27,Completed,N,legacy_A
MBR_43737,LEG_043737,BATCH_3,2024-02-25,Completed,N,legacy_A
MBR_43738,LEG_043738,BATCH_5,2024-04-13,Failed,N,legacy_A
MBR_43739,LEG_043739,BATCH_2,2023-10-17,Completed,Y,legacy_A
MBR_43740,LEG_043740,BATCH_3,2025-12-28,Completed,N,legacy_A
MBR_43741,LEG_043741,BATCH_2,2023-11-11,Failed,N,legacy_A
MBR_43742,LEG_043742,BATCH_3,2023-08-08,Reprocessed,Y,legacy_B
MBR_43743,LEG_043743,BATCH_3,2025-10-26,Failed,Y,legacy_B
MBR_43744,LEG_043744,BATCH_1,2023-02-02,Completed,Y,legacy_A
MBR_43745,LEG_043745,BATCH_1,2025-07-03,Failed,Y,legacy_A
MBR_43746,LEG_043746,BATCH_5,2023-12-13,Reprocessed,Y,legacy_A
MBR_43747,LEG_043747,BATCH_2,2023-07-25,Failed,N,legacy_A
MBR_43748,LEG_043748,BATCH_1,2024-03-19,Failed,N,legacy_A
MBR_43749,LEG_043749,BATCH_5,2025-12-04,Completed,Y,legacy_A
MBR_43750,LEG_043750,BATCH_5,2023-06-23,Failed,Y,legacy_A
MBR_43751,LEG_043751,BATCH_3,2024-11-17,Reprocessed,N,legacy_A
MBR_43752,LEG_043752,BATCH_1,2023-10-16,Reprocessed,N,legacy_A
MBR_43753,LEG_043753,BATCH_3,2023-04-06,Failed,N,legacy_A
MBR_43754,LEG_043754,BATCH_4,2024-05-28,Failed,N,legacy_A
MBR_43755,LEG_043755,BATCH_3,2025-10-18,Reprocessed,N,legacy_A
MBR_43756,LEG_043756,BATCH_3,2025-07-30,Failed,N,legacy_B
MBR_43757,LEG_043757,BATCH_5,2025-05-05,Completed,N,legacy_B
MBR_43758,LEG_043758,BATCH_2,2024-02-25,Failed,N,legacy_A
MBR_43759,LEG_043759,BATCH_3,2023-03-31,Failed,N,legacy_B
MBR_43760,LEG_043760,BATCH_1,2025-10-16,Failed,Y,legacy_B
MBR_43761,LEG_043761,BATCH_4,2024-02-06,Completed,N,legacy_B
MBR_43762,LEG_043762,BATCH_1,2025-05-14,Completed,Y,legacy_A
MBR_43763,LEG_043763,BATCH_4,2024-05-31,Failed,N,legacy_A
MBR_43764,LEG_043764,BATCH_3,2024-06-05,Reprocessed,Y,legacy_B
MBR_43765,LEG_043765,BATCH_1,2025-11-08,Failed,N,legacy_B
MBR_43766,LEG_043766,BATCH_5,2024-11-27,Failed,N,legacy_B
MBR_43767,LEG_043767,BATCH_1,2025-11-22,Failed,Y,legacy_A
MBR_43768,LEG_043768,BATCH_5,2025-02-20,Failed,N,legacy_B
MBR_43769,LEG_043769,BATCH_2,2025-03-19,Completed,N,legacy_A
MBR_43770,LEG_043770,BATCH_4,2023-01-25,Reprocessed,N,legacy_A
MBR_43771,LEG_043771,BATCH_1,2025-09-25,Reprocessed,N,legacy_B
MBR_43772,LEG_043772,BATCH_5,2025-09-27,Failed,Y,legacy_B
MBR_43773,LEG_043773,BATCH_2,2025-10-11,Completed,Y,legacy_A
MBR_43774,LEG_043774,BATCH_4,2024-03-01,Failed,N,legacy_B
MBR_43775,LEG_043775,BATCH_2,2024-02-01,Failed,Y,legacy_A
MBR_43776,LEG_043776,BATCH_4,2024-04-19,Completed,Y,legacy_B
MBR_43777,LEG_043777,BATCH_2,2024-11-29,Reprocessed,N,legacy_B
MBR_43778,LEG_043778,BATCH_3,2025-04-12,Failed,N,legacy_B
MBR_43779,LEG_043779,BATCH_3,2023-03-11,Failed,N,legacy_B
MBR_43780,LEG_043780,BATCH_3,2023-08-07,Completed,N,legacy_A
MBR_43781,LEG_043781,BATCH_3,2023-02-19,Reprocessed,N,legacy_B
MBR_43782,LEG_043782,BATCH_3,2023-05-24,Completed,Y,legacy_A
MBR_43783,LEG_043783,BATCH_1,2024-01-24,Failed,Y,legacy_A
MBR_43784,LEG_043784,BATCH_2,2025-06-21,Failed,Y,legacy_B
MBR_43785,LEG_043785,BATCH_2,2024-03-26,Reprocessed,Y,legacy_A
MBR_43786,LEG_043786,BATCH_4,2024-03-14,Completed,N,legacy_A
MBR_43787,LEG_043787,BATCH_1,2024-09-27,Failed,Y,legacy_B
MBR_43788,LEG_043788,BATCH_3,2024-06-08,Reprocessed,N,legacy_A
MBR_43789,LEG_043789,BATCH_5,2023-11-09,Completed,N,legacy_B
MBR_43790,LEG_043790,BATCH_2,2025-11-19,Failed,Y,legacy_B
MBR_43791,LEG_043791,BATCH_1,2025-01-06,Failed,Y,legacy_A
MBR_43792,LEG_043792,BATCH_5,2024-05-08,Completed,N,legacy_B
MBR_43793,LEG_043793,BATCH_5,2023-08-21,Failed,N,legacy_A
MBR_43794,LEG_043794,BATCH_3,2023-05-02,Failed,N,legacy_A
MBR_43795,LEG_043795,BATCH_1,2024-07-02,Reprocessed,Y,legacy_A
MBR_43796,LEG_043796,BATCH_2,2025-08-25,Reprocessed,Y,legacy_A
MBR_43797,LEG_043797,BATCH_1,2024-02-21,Failed,Y,legacy_B
MBR_43798,LEG_043798,BATCH_2,2025-09-30,Completed,Y,legacy_A
MBR_43799,LEG_043799,BATCH_5,2025-07-25,Completed,N,legacy_B
MBR_43800,LEG_043800,BATCH_1,2023-04-04,Reprocessed,Y,legacy_B
MBR_43801,LEG_043801,BATCH_5,2023-06-26,Completed,N,legacy_B
MBR_43802,LEG_043802,BATCH_1,2025-03-19,Completed,N,legacy_A
MBR_43803,LEG_043803,BATCH_3,2024-07-10,Completed,N,legacy_A
MBR_43804,LEG_043804,BATCH_4,2024-11-26,Reprocessed,Y,legacy_A
MBR_43805,LEG_043805,BATCH_1,2025-05-24,Completed,Y,legacy_A
MBR_43806,LEG_043806,BATCH_1,2023-10-16,Reprocessed,Y,legacy_B
MBR_43807,LEG_043807,BATCH_2,2025-06-01,Completed,N,legacy_A
MBR_43808,LEG_043808,BATCH_5,2024-11-02,Reprocessed,N,legacy_A
MBR_43809,LEG_043809,BATCH_5,2023-09-22,Reprocessed,Y,legacy_B
MBR_43810,LEG_043810,BATCH_3,2023-10-27,Completed,N,legacy_A
MBR_43811,LEG_043811,BATCH_4,2024-01-20,Failed,N,legacy_A
MBR_43812,LEG_043812,BATCH_1,2025-05-01,Reprocessed,Y,legacy_A
MBR_43813,LEG_043813,BATCH_5,2025-12-13,Failed,N,legacy_A
MBR_43814,LEG_043814,BATCH_4,2024-11-09,Reprocessed,Y,legacy_B
MBR_43815,LEG_043815,BATCH_2,2024-04-14,Failed,Y,legacy_A
MBR_43816,LEG_043816,BATCH_1,2023-05-07,Failed,N,legacy_A
MBR_43817,LEG_043817,BATCH_2,2023-05-05,Failed,N,legacy_A
MBR_43818,LEG_043818,BATCH_3,2025-12-27,Failed,N,legacy_B
MBR_43819,LEG_043819,BATCH_5,2023-04-18,Completed,N,legacy_A
MBR_43820,LEG_043820,BATCH_4,2023-01-31,Completed,N,legacy_A
MBR_43821,LEG_043821,BATCH_4,2024-11-07,Failed,Y,legacy_A
MBR_43822,LEG_043822,BATCH_3,2024-09-04,Failed,Y,legacy_A
MBR_43823,LEG_043823,BATCH_2,2024-10-22,Failed,Y,legacy_A
MBR_43824,LEG_043824,BATCH_3,2025-06-26,Reprocessed,N,legacy_B
MBR_43825,LEG_043825,BATCH_2,2024-05-03,Failed,Y,legacy_B
MBR_43826,LEG_043826,BATCH_5,2024-04-17,Completed,Y,legacy_A
MBR_43827,LEG_043827,BATCH_5,2024-02-02,Reprocessed,N,legacy_A
MBR_43828,LEG_043828,BATCH_4,2024-05-10,Reprocessed,Y,legacy_A
MBR_43829,LEG_043829,BATCH_3,2025-08-30,Completed,Y,legacy_A
MBR_43830,LEG_043830,BATCH_3,2023-09-26,Completed,Y,legacy_A
MBR_43831,LEG_043831,BATCH_2,2025-01-03,Reprocessed,N,legacy_A
MBR_43832,LEG_043832,BATCH_4,2023-10-24,Reprocessed,N,legacy_B
MBR_43833,LEG_043833,BATCH_3,2023-01-08,Completed,Y,legacy_B
MBR_43834,LEG_043834,BATCH_4,2025-08-06,Completed,N,legacy_A
MBR_43835,LEG_043835,BATCH_2,2025-07-02,Reprocessed,N,legacy_A
MBR_43836,LEG_043836,BATCH_5,2023-06-03,Completed,Y,legacy_A
MBR_43837,LEG_043837,BATCH_5,2024-02-03,Failed,N,legacy_A
MBR_43838,LEG_043838,BATCH_1,2024-05-14,Failed,Y,legacy_A
MBR_43839,LEG_043839,BATCH_5,2023-09-26,Reprocessed,N,legacy_B
MBR_43840,LEG_043840,BATCH_1,2024-04-09,Reprocessed,N,legacy_A
MBR_43841,LEG_043841,BATCH_5,2024-06-02,Reprocessed,N,legacy_A
MBR_43842,LEG_043842,BATCH_4,2025-06-12,Failed,Y,legacy_A
MBR_43843,LEG_043843,BATCH_3,2024-12-13,Completed,N,legacy_A
MBR_43844,LEG_043844,BATCH_3,2024-10-10,Failed,N,legacy_A
MBR_43845,LEG_043845,BATCH_3,2023-05-30,Completed,Y,legacy_A
MBR_43846,LEG_043846,BATCH_5,2024-06-25,Failed,Y,legacy_A
MBR_43847,LEG_043847,BATCH_4,2025-10-16,Failed,Y,legacy_A
MBR_43848,LEG_043848,BATCH_4,2023-08-22,Reprocessed,Y,legacy_A
MBR_43849,LEG_043849,BATCH_5,2023-12-06,Failed,N,legacy_A
MBR_43850,LEG_043850,BATCH_4,2023-10-26,Reprocessed,N,legacy_B
MBR_43851,LEG_043851,BATCH_4,2023-11-22,Failed,Y,legacy_A
MBR_43852,LEG_043852,BATCH_5,2023-04-02,Failed,N,legacy_A
MBR_43853,LEG_043853,BATCH_2,2025-12-26,Completed,Y,legacy_B
MBR_43854,LEG_043854,BATCH_4,2024-06-11,Completed,Y,legacy_B
MBR_43855,LEG_043855,BATCH_2,2024-04-27,Reprocessed,N,legacy_A
MBR_43856,LEG_043856,BATCH_3,2024-09-20,Failed,Y,legacy_A
MBR_43857,LEG_043857,BATCH_2,2025-02-05,Failed,Y,legacy_A
MBR_43858,LEG_043858,BATCH_3,2025-12-26,Failed,Y,legacy_A
MBR_43859,LEG_043859,BATCH_5,2023-06-10,Failed,Y,legacy_A
MBR_43860,LEG_043860,BATCH_1,2024-09-30,Reprocessed,Y,legacy_A
MBR_43861,LEG_043861,BATCH_4,2025-09-21,Failed,Y,legacy_B
MBR_43862,LEG_043862,BATCH_5,2024-06-15,Reprocessed,Y,legacy_B
MBR_43863,LEG_043863,BATCH_4,2024-07-02,Completed,Y,legacy_A
MBR_43864,LEG_043864,BATCH_5,2024-05-28,Reprocessed,Y,legacy_A
MBR_43865,LEG_043865,BATCH_3,2023-05-10,Failed,Y,legacy_B
MBR_43866,LEG_043866,BATCH_5,2025-04-25,Reprocessed,Y,legacy_A
MBR_43867,LEG_043867,BATCH_1,2024-03-26,Reprocessed,N,legacy_A
MBR_43868,LEG_043868,BATCH_1,2023-11-26,Reprocessed,N,legacy_A
MBR_43869,LEG_043869,BATCH_3,2025-01-13,Completed,Y,legacy_A
MBR_43870,LEG_043870,BATCH_5,2024-04-18,Completed,Y,legacy_B
MBR_43871,LEG_043871,BATCH_3,2025-05-07,Failed,N,legacy_A
MBR_43872,LEG_043872,BATCH_4,2024-12-07,Reprocessed,N,legacy_A
MBR_43873,LEG_043873,BATCH_5,2024-01-06,Completed,Y,legacy_A
MBR_43874,LEG_043874,BATCH_4,2025-07-10,Reprocessed,N,legacy_B
MBR_43875,LEG_043875,BATCH_3,2024-05-07,Completed,Y,legacy_A
MBR_43876,LEG_043876,BATCH_5,2024-04-19,Reprocessed,N,legacy_A
MBR_43877,LEG_043877,BATCH_4,2024-10-20,Failed,Y,legacy_B
MBR_43878,LEG_043878,BATCH_2,2025-10-10,Failed,N,legacy_A
MBR_43879,LEG_043879,BATCH_2,2025-11-05,Completed,Y,legacy_A
MBR_43880,LEG_043880,BATCH_1,2023-10-02,Reprocessed,N,legacy_B
MBR_43881,LEG_043881,BATCH_2,2023-07-13,Completed,Y,legacy_B
MBR_43882,LEG_043882,BATCH_5,2024-04-20,Completed,N,legacy_A
MBR_43883,LEG_043883,BATCH_3,2024-06-28,Completed,Y,legacy_A
MBR_43884,LEG_043884,BATCH_5,2023-04-05,Failed,N,legacy_B
MBR_43885,LEG_043885,BATCH_4,2023-08-21,Reprocessed,Y,legacy_A
MBR_43886,LEG_043886,BATCH_2,2023-04-03,Reprocessed,Y,legacy_A
MBR_43887,LEG_043887,BATCH_1,2023-11-24,Reprocessed,Y,legacy_B
MBR_43888,LEG_043888,BATCH_2,2023-06-28,Failed,Y,legacy_B
MBR_43889,LEG_043889,BATCH_4,2025-01-29,Completed,N,legacy_A
MBR_43890,LEG_043890,BATCH_2,2025-03-17,Failed,N,legacy_A
MBR_43891,LEG_043891,BATCH_1,2023-09-06,Reprocessed,Y,legacy_B
MBR_43892,LEG_043892,BATCH_1,2024-09-16,Reprocessed,N,legacy_A
MBR_43893,LEG_043893,BATCH_2,2023-05-27,Failed,Y,legacy_A
MBR_43894,LEG_043894,BATCH_2,2023-04-22,Failed,Y,legacy_B
MBR_43895,LEG_043895,BATCH_5,2024-01-19,Failed,Y,legacy_A
MBR_43896,LEG_043896,BATCH_4,2025-03-22,Reprocessed,N,legacy_B
MBR_43897,LEG_043897,BATCH_5,2025-08-07,Reprocessed,N,legacy_A
MBR_43898,LEG_043898,BATCH_3,2025-08-25,Reprocessed,N,legacy_A
MBR_43899,LEG_043899,BATCH_2,2025-03-25,Failed,Y,legacy_A
MBR_43900,LEG_043900,BATCH_1,2024-10-28,Reprocessed,Y,legacy_A
MBR_43901,LEG_043901,BATCH_5,2025-03-06,Reprocessed,N,legacy_A
MBR_43902,LEG_043902,BATCH_4,2023-04-23,Completed,N,legacy_A
MBR_43903,LEG_043903,BATCH_5,2025-07-03,Reprocessed,N,legacy_A
MBR_43904,LEG_043904,BATCH_3,2025-04-27,Failed,Y,legacy_A
MBR_43905,LEG_043905,BATCH_4,2025-09-25,Completed,Y,legacy_B
MBR_43906,LEG_043906,BATCH_1,2023-09-01,Completed,N,legacy_B
MBR_43907,LEG_043907,BATCH_5,2024-03-11,Completed,Y,legacy_A
MBR_43908,LEG_043908,BATCH_1,2024-11-20,Failed,Y,legacy_A
MBR_43909,LEG_043909,BATCH_1,2024-05-14,Completed,N,legacy_A
MBR_43910,LEG_043910,BATCH_1,2025-04-12,Completed,Y,legacy_B
MBR_43911,LEG_043911,BATCH_1,2023-08-30,Reprocessed,Y,legacy_B
MBR_43912,LEG_043912,BATCH_4,2023-10-27,Failed,N,legacy_B
MBR_43913,LEG_043913,BATCH_2,2023-12-11,Reprocessed,N,legacy_A
MBR_43914,LEG_043914,BATCH_4,2025-12-30,Failed,Y,legacy_A
MBR_43915,LEG_043915,BATCH_4,2024-09-17,Completed,N,legacy_A
MBR_43916,LEG_043916,BATCH_2,2024-03-12,Completed,Y,legacy_A
MBR_43917,LEG_043917,BATCH_5,2023-01-02,Failed,Y,legacy_B
MBR_43918,LEG_043918,BATCH_3,2024-08-05,Failed,N,legacy_A
MBR_43919,LEG_043919,BATCH_2,2023-12-17,Reprocessed,Y,legacy_A
MBR_43920,LEG_043920,BATCH_2,2025-08-19,Reprocessed,Y,legacy_A
MBR_43921,LEG_043921,BATCH_2,2024-06-29,Reprocessed,N,legacy_A
MBR_43922,LEG_043922,BATCH_4,2025-07-30,Completed,N,legacy_A
MBR_43923,LEG_043923,BATCH_4,2024-12-03,Reprocessed,Y,legacy_A
MBR_43924,LEG_043924,BATCH_3,2024-12-02,Completed,N,legacy_A
MBR_43925,LEG_043925,BATCH_3,2024-05-02,Completed,N,legacy_A
MBR_43926,LEG_043926,BATCH_3,2024-09-06,Failed,N,legacy_B
MBR_43927,LEG_043927,BATCH_1,2023-01-05,Reprocessed,N,legacy_B
MBR_43928,LEG_043928,BATCH_2,2024-05-05,Completed,N,legacy_B
MBR_43929,LEG_043929,BATCH_2,2023-08-03,Reprocessed,N,legacy_A
MBR_43930,LEG_043930,BATCH_1,2023-03-27,Failed,N,legacy_A
MBR_43931,LEG_043931,BATCH_2,2024-06-17,Failed,N,legacy_B
MBR_43932,LEG_043932,BATCH_3,2023-05-05,Completed,Y,legacy_B
MBR_43933,LEG_043933,BATCH_2,2025-11-02,Completed,N,legacy_A
MBR_43934,LEG_043934,BATCH_5,2023-08-15,Failed,Y,legacy_A
MBR_43935,LEG_043935,BATCH_5,2023-09-04,Failed,Y,legacy_A
MBR_43936,LEG_043936,BATCH_2,2023-01-23,Completed,Y,legacy_B
MBR_43937,LEG_043937,BATCH_5,2025-09-07,Failed,Y,legacy_A
MBR_43938,LEG_043938,BATCH_4,2025-05-25,Reprocessed,N,legacy_A
MBR_43939,LEG_043939,BATCH_2,2023-04-15,Reprocessed,Y,legacy_B
MBR_43940,LEG_043940,BATCH_5,2024-04-21,Reprocessed,Y,legacy_A
MBR_43941,LEG_043941,BATCH_5,2025-12-16,Reprocessed,Y,legacy_A
MBR_43942,LEG_043942,BATCH_1,2024-10-14,Failed,N,legacy_A
MBR_43943,LEG_043943,BATCH_1,2025-09-29,Failed,N,legacy_A
MBR_43944,LEG_043944,BATCH_3,2023-07-09,Reprocessed,Y,legacy_B
MBR_43945,LEG_043945,BATCH_4,2023-11-18,Failed,Y,legacy_A
MBR_43946,LEG_043946,BATCH_5,2025-02-22,Failed,N,legacy_B
MBR_43947,LEG_043947,BATCH_5,2025-01-31,Completed,N,legacy_A
MBR_43948,LEG_043948,BATCH_5,2024-12-16,Failed,N,legacy_A
MBR_43949,LEG_043949,BATCH_1,2024-12-20,Failed,N,legacy_A
MBR_43950,LEG_043950,BATCH_2,2023-06-22,Reprocessed,Y,legacy_B
MBR_43951,LEG_043951,BATCH_5,2024-01-23,Failed,N,legacy_A
MBR_43952,LEG_043952,BATCH_3,2025-10-09,Reprocessed,N,legacy_A
MBR_43953,LEG_043953,BATCH_2,2023-10-08,Completed,Y,legacy_A
MBR_43954,LEG_043954,BATCH_2,2024-10-28,Completed,Y,legacy_B
MBR_43955,LEG_043955,BATCH_1,2025-06-30,Reprocessed,Y,legacy_A
MBR_43956,LEG_043956,BATCH_5,2023-04-12,Completed,Y,legacy_B
MBR_43957,LEG_043957,BATCH_2,2023-01-25,Reprocessed,Y,legacy_A
MBR_43958,LEG_043958,BATCH_1,2025-08-12,Completed,N,legacy_B
MBR_43959,LEG_043959,BATCH_2,2024-06-20,Completed,Y,legacy_B
MBR_43960,LEG_043960,BATCH_2,2024-01-06,Completed,N,legacy_A
MBR_43961,LEG_043961,BATCH_4,2023-07-23,Failed,Y,legacy_A
MBR_43962,LEG_043962,BATCH_3,2024-07-08,Reprocessed,Y,legacy_A
MBR_43963,LEG_043963,BATCH_4,2024-04-04,Completed,Y,legacy_A
MBR_43964,LEG_043964,BATCH_3,2023-02-28,Failed,Y,legacy_B
MBR_43965,LEG_043965,BATCH_2,2023-01-02,Reprocessed,Y,legacy_A
MBR_43966,LEG_043966,BATCH_5,2025-06-07,Failed,N,legacy_A
MBR_43967,LEG_043967,BATCH_1,2024-01-27,Reprocessed,Y,legacy_A
MBR_43968,LEG_043968,BATCH_3,2023-04-06,Completed,Y,legacy_A
MBR_43969,LEG_043969,BATCH_4,2025-03-23,Failed,N,legacy_A
MBR_43970,LEG_043970,BATCH_1,2023-10-20,Failed,N,legacy_A
MBR_43971,LEG_043971,BATCH_2,2025-08-07,Reprocessed,Y,legacy_A
